UserId,ItemId,rating,timestamp
5,567,3.0,845556257
5,502,4.0,845554263
5,495,3.0,845553695
5,481,4.0,845553522
5,638,4.0,845553283
5,509,5.0,845556131
5,479,4.0,845553819
5,625,3.0,845554320
5,586,3.0,845555571
5,695,3.0,845556194
5,530,3.0,845553253
5,584,2.0,845553283
5,686,4.0,845555317
5,58,5.0,845556694
5,492,2.0,845553382
5,715,4.0,845556323
5,484,4.0,845554264
5,575,3.0,845555172
5,674,3.0,845555300
5,526,4.0,845555607
5,601,3.0,845555046
5,657,3.0,845555546
5,579,4.0,845553907
5,300,3.0,845555402
5,547,3.0,845555477
5,322,5.0,845553146
5,717,4.0,845556506
5,655,3.0,845555317
5,614,3.0,845556412
5,480,4.0,845553354
5,542,2.0,845554931
5,618,4.0,845553794
5,317,4.0,845554099
5,307,3.0,845553726
5,702,3.0,845556120
5,697,3.0,845555514
5,548,4.0,845554024
5,594,3.0,845555546
5,701,4.0,845555514
5,291,2.0,845553382
5,711,3.0,845556808
5,555,3.0,845556131
5,633,4.0,845553200
5,503,4.0,845555454
5,679,3.0,845555342
5,472,4.0,845553110
5,57,3.0,845556462
5,666,2.0,845554349
5,690,3.0,845555632
5,498,4.0,845554962
5,536,1.0,845555362
5,566,4.0,845555588
5,35,3.0,845554141
5,648,3.0,845554505
5,672,4.0,845555342
5,293,3.0,845553907
5,635,3.0,845554505
5,596,4.0,845553522
5,561,4.0,845553875
5,17,5.0,845553174
5,678,3.0,845556147
5,641,3.0,845555281
5,628,4.0,845554420
5,298,3.0,845555342
5,483,5.0,845553938
5,292,4.0,845553426
5,673,5.0,845554062
5,573,5.0,845554551
5,520,4.0,845553994
5,602,3.0,845556223
5,494,4.0,845554397
5,682,4.0,845556147
5,16,2.0,845553110
5,597,4.0,845553457
5,463,4.0,845553110
5,496,4.0,845555362
5,515,4.0,845553559
5,478,3.0,845553317
5,488,3.0,845555588
5,696,4.0,845554584
5,540,3.0,845553619
5,650,4.0,845554141
5,637,3.0,845555124
5,585,3.0,845554455
5,1,5.0,845554296
5,490,4.0,845553819
5,710,3.0,845556241
5,669,3.0,845555070
5,523,3.0,845555024
5,549,3.0,845553253
5,521,3.0,845556257
5,499,4.0,845555607
5,599,4.0,845553200
5,325,4.0,845554376
5,304,4.0,845554024
5,13,3.0,845553174
5,259,3.0,845553819
5,619,3.0,845554141
5,516,3.0,845555151
5,19,5.0,845553146
5,2,4.0,845553757
5,491,4.0,845553559
5,694,3.0,845555656
5,475,4.0,845553794
5,653,3.0,845553819
5,698,5.0,845556222
5,569,3.0,845555655
5,612,4.0,845553819
5,20,5.0,845553200
5,25,5.0,845553174
5,343,3.0,845555454
6,811,3.0,1121041015
6,735,4.5,1106635500
6,794,4.0,1106636064
6,763,4.5,1106635705
6,723,4.0,1106712615
6,15,5.0,1106635933
6,323,3.5,1106712636
6,807,3.5,1116550784
6,228,3.5,1106635630
6,219,1.5,1106636534
6,0,4.5,1106635946
6,751,4.0,1106636531
6,728,3.0,1106635653
6,791,4.0,1110757890
6,446,2.0,1110855253
6,782,4.5,1106636511
6,787,1.0,1106713549
6,77,4.5,1106635464
6,809,2.0,1121041002
6,757,0.5,1106635735
6,748,1.5,1109746591
6,172,3.0,1106635540
6,800,3.5,1113353083
6,824,3.5,1174263775
6,756,3.5,1106636606
6,752,4.0,1106636702
6,401,4.5,1106635648
6,746,4.5,1106712869
6,772,2.0,1106712812
6,457,4.0,1106636718
6,85,5.0,1106635681
6,759,3.0,1106712820
6,779,2.5,1106636592
6,391,2.0,1106712559
6,762,5.0,1106713586
6,753,4.5,1106636589
6,472,3.0,1106635937
6,237,1.0,1169687318
6,775,3.0,1173051472
6,103,3.0,1107127060
6,812,4.5,1122333538
6,642,5.0,1106635532
6,799,3.0,1107474020
6,115,4.5,1106635657
6,815,4.5,1144806100
6,821,4.5,1162163488
6,76,5.0,1106635496
6,755,3.5,1106712866
6,42,4.5,1106635943
6,235,4.5,1106636602
6,789,1.0,1110757877
6,767,4.0,1106636516
6,733,1.5,1106713076
6,766,4.5,1106712818
6,741,3.0,1161738301
6,804,1.5,1122940686
6,770,4.5,1106636584
6,818,1.0,1159225196
6,750,3.0,1106635738
6,797,2.5,1111552650
6,531,4.0,1106635987
6,734,3.5,1106713081
6,670,2.0,1106635714
6,781,4.5,1106636844
6,801,2.0,1107127004
6,773,4.5,1106636579
6,747,1.0,1106635749
6,732,2.5,1106713072
6,823,4.5,1165876367
6,785,1.0,1161738306
6,729,0.5,1106635416
6,743,2.0,1106635742
6,765,4.0,1106636600
6,754,4.5,1106636610
6,722,4.0,1106636810
6,819,0.5,1161738279
6,798,4.0,1106636101
6,98,3.5,1106635489
6,803,2.0,1118025946
6,727,4.0,1106635429
6,792,4.0,1106636098
6,810,1.0,1125442102
6,348,1.5,1106712613
6,825,0.5,1176181731
6,777,4.5,1106713442
6,731,4.5,1113542732
6,33,3.0,1106635922
6,780,2.0,1108602792
6,739,4.0,1106636596
6,816,4.0,1157949636
6,26,5.0,1106635917
6,421,4.5,1106712549
6,184,4.0,1106712546
6,822,2.5,1174263740
6,736,1.5,1106713005
6,758,4.0,1106636707
6,771,4.5,1106712827
6,784,1.0,1106779625
6,68,4.0,1106635996
6,730,4.0,1106635484
6,806,3.5,1128486479
6,795,1.0,1106636095
6,786,1.5,1109746594
6,738,5.0,1106635733
6,20,5.0,1106635915
6,463,4.5,1106635925
7,22,3.0,839463564
7,480,3.0,839463728
7,462,3.0,839463644
7,568,3.0,839463856
7,13,4.0,839463470
7,597,3.0,839463644
7,487,4.0,839463806
7,549,3.0,839463509
7,460,5.0,839463546
7,524,3.0,839464076
7,321,3.0,839463728
7,3,4.0,839463546
7,472,5.0,839463422
7,583,3.0,839463767
7,28,5.0,839463728
7,291,4.0,839463564
7,32,5.0,839463422
7,539,5.0,839463509
7,464,2.0,839463451
7,20,3.0,839463527
7,16,4.0,839463422
7,33,3.0,839463422
7,463,4.0,839463422
7,27,2.0,839463624
7,587,3.0,839463489
7,465,5.0,839463509
7,604,3.0,839463509
7,14,3.0,839464076
7,481,4.0,839463806
7,4,5.0,839463644
7,540,4.0,839463856
7,25,3.0,839463489
8,854,4.0,1044657144
8,833,4.0,1044656650
8,855,5.0,1044656934
8,831,2.0,1044656650
8,830,4.0,1044657026
8,758,4.0,1044656792
8,45,5.0,1044657026
8,764,5.0,1044656908
8,856,4.0,1044656962
8,838,3.0,1044657221
8,828,3.0,1044657119
8,839,2.0,1044656716
8,852,4.0,1044656792
8,853,1.0,1044657318
8,834,2.0,1044656716
8,842,3.0,1044657051
8,841,3.0,1044656650
8,846,4.0,1044656836
8,119,4.0,1044657237
8,70,5.0,1044656716
8,859,2.0,1044657269
8,848,1.0,1044656836
8,85,5.0,1044657088
8,857,1.0,1044657338
8,849,1.0,1044657318
8,757,3.0,1044656811
8,835,3.0,1044657200
8,861,2.0,1044657285
8,829,3.0,1044657102
8,860,4.0,1044657072
8,840,2.0,1044656650
8,832,4.0,1044657088
9,754,4.0,1455301798
9,918,3.0,1455357636
9,20,3.5,1455301685
9,945,4.5,1455357387
9,900,4.5,1455359663
9,753,4.0,1455356385
9,910,2.5,1455398339
9,867,4.5,1455398321
9,891,2.5,1455357527
9,914,3.5,1455357596
9,907,2.0,1455398002
9,920,5.0,1455301869
9,966,1.0,1455302650
9,865,3.0,1455357613
9,729,3.5,1455301699
9,954,4.0,1455398111
9,904,3.0,1455357531
9,960,2.0,1455399188
9,892,4.5,1455357602
9,968,5.0,1455302192
9,883,4.0,1455303057
9,885,5.0,1455356656
9,893,3.0,1455398153
9,908,3.0,1455302689
9,958,3.5,1455357076
9,896,4.0,1455301745
9,930,3.0,1455356988
9,903,3.5,1455301825
9,923,3.0,1455356987
9,902,3.5,1455356320
9,909,2.0,1455301965
9,882,3.5,1455402085
9,969,4.0,1455356898
9,888,5.0,1455303064
9,480,3.5,1455357645
9,919,0.5,1455398141
9,946,4.0,1455398177
9,941,4.0,1455357504
9,943,3.0,1455356990
9,825,5.0,1455357502
9,783,3.5,1455356327
9,809,5.0,1455302031
9,898,3.0,1455401876
9,877,4.0,1455301621
9,862,0.5,1455306152
9,887,5.0,1455301847
9,905,3.5,1455302791
9,884,3.5,1455399289
9,774,4.0,1455356347
9,252,1.0,1455398089
9,901,1.5,1455399396
9,375,4.0,1455306183
9,963,4.0,1455398144
9,944,5.0,1455301553
9,796,1.0,1455398160
9,894,3.0,1455357626
9,950,5.0,1455302172
9,937,2.0,1455398390
9,917,3.0,1455399200
9,866,3.0,1455398344
9,16,1.0,1455303387
9,764,4.0,1455356588
9,927,3.0,1455356691
9,911,3.5,1455302183
9,744,4.5,1455356595
9,933,2.5,1455357716
9,942,3.0,1455399281
9,166,0.5,1455356378
9,889,3.5,1455302697
9,184,1.0,1455356578
9,249,5.0,1455302120
9,335,4.0,1455302254
9,794,2.5,1455302401
9,956,4.0,1455357653
9,939,3.0,1455398396
9,949,3.5,1455399376
9,921,2.5,1455301741
9,253,0.5,1455398092
9,936,3.5,1455357720
9,961,0.5,1455302315
9,926,2.5,1455356351
9,446,3.5,1455302676
9,952,1.0,1455398105
9,940,3.5,1455306257
9,948,3.0,1455398127
9,401,0.5,1455356388
9,878,4.0,1455399533
9,962,4.0,1455357656
9,970,5.0,1455356776
9,965,4.0,1455398275
9,929,2.0,1455302684
9,786,3.0,1455397936
9,953,3.0,1455356994
9,899,3.0,1455356357
9,782,3.5,1455356713
9,870,3.0,1455357578
9,897,2.5,1455301854
9,238,4.5,1455302113
10,992,3.0,904510428
10,464,3.0,902154593
10,726,5.0,902155136
10,982,4.0,902154647
10,378,4.0,904510428
10,314,3.0,904510567
10,41,4.0,902154542
10,73,4.0,902154266
10,633,3.0,902154685
10,987,5.0,902154989
10,25,5.0,902154316
10,20,5.0,901200263
10,533,4.0,902154621
10,730,4.0,901200037
10,985,3.0,902154647
10,973,4.0,902154514
10,974,5.0,902155043
10,972,2.0,902154684
10,642,3.0,902154805
10,977,3.0,902154383
10,361,1.0,902154685
10,587,4.0,902154383
10,729,5.0,902155043
10,34,5.0,902155102
10,515,3.0,902154458
10,976,4.0,902155136
10,472,4.0,902154431
10,478,4.0,902154266
10,984,3.0,902154542
10,2,5.0,902154266
10,99,4.0,902154458
10,474,4.0,902154431
10,651,3.0,902154805
10,978,3.0,902154542
10,979,3.0,902154647
10,233,4.0,902155102
10,621,3.0,902154431
10,42,4.0,902154487
10,983,4.0,902154316
10,19,5.0,902154342
10,531,3.0,902154567
10,94,5.0,902154383
10,986,5.0,902155102
10,26,4.0,902154383
11,1001,5.0,1247263444
11,580,3.0,1247263371
11,999,5.0,1247264406
11,462,4.0,1247264471
11,887,5.0,1247264151
11,912,5.0,1247264457
11,1000,5.0,1247263689
11,466,4.5,1247263357
11,996,5.0,1247263670
11,877,5.0,1247264138
11,698,4.0,1247263452
11,987,5.0,1247264463
11,998,3.0,1247263495
11,701,5.0,1247264096
11,570,5.0,1247263375
11,84,3.5,1247264118
11,29,3.5,1247263318
11,430,4.5,1247263471
11,997,3.5,1247263337
11,532,5.0,1247264411
11,1002,4.0,1247263398
11,994,3.0,1247263395
12,228,4.0,987895902
12,1009,2.0,987456818
12,1010,4.0,987895952
12,431,5.0,987895902
12,1016,4.0,987895720
12,740,3.0,987895952
12,1021,5.0,987895651
12,1020,3.0,987895651
12,1015,4.0,987895902
12,3,5.0,987895819
12,70,5.0,987456848
12,1004,1.0,987456968
12,166,5.0,987457007
12,1007,3.0,987895819
12,1012,3.0,987895651
12,141,3.0,987456818
12,428,4.0,987895582
12,987,4.0,987456818
12,1008,4.0,987456818
12,1022,4.0,987895720
12,219,5.0,987895902
13,22,1.0,835441210
13,646,4.0,835441578
13,321,4.0,835441415
13,664,3.0,835441794
13,604,4.0,835441066
13,482,3.0,835441653
13,26,3.0,835441262
13,32,4.0,835440977
13,232,3.0,835441042
13,292,4.0,835441168
13,3,5.0,835441133
13,633,4.0,835441066
13,319,5.0,835441347
13,16,3.0,835440978
13,467,5.0,835441168
13,515,5.0,835441295
13,13,3.0,835441042
13,972,4.0,835441620
13,1025,1.0,835442447
13,463,4.0,835440977
13,20,4.0,835441239
13,470,2.0,835441012
13,1023,3.0,835441371
13,28,3.0,835441371
13,7,5.0,835441107
13,625,4.0,835441729
13,464,2.0,835441012
13,312,3.0,835441686
13,34,4.0,835441086
13,1024,3.0,835442201
13,31,4.0,835441239
13,583,5.0,835441239
13,656,3.0,835441558
14,1075,4.5,1510572026
14,1089,3.5,1510578028
14,42,3.5,1510572881
14,147,4.5,1510572005
14,1047,3.0,1510572163
14,1077,1.5,1510571973
14,1041,4.0,1299425208
14,1026,1.0,1299424762
14,263,2.0,1299425064
14,1070,4.0,1510572902
14,1032,2.5,1299424890
14,1045,3.5,1510571682
14,1055,3.5,1510577951
14,1084,4.0,1510571883
14,1051,4.5,1510572075
14,1028,5.0,1510572775
14,1080,5.0,1510572679
14,764,3.5,1510571759
14,1088,3.0,1510578039
14,1057,4.0,1510572137
14,16,4.0,1510571877
14,75,5.0,1510572684
14,1050,3.0,1510573220
14,1039,5.0,1299425097
14,1090,3.5,1510572512
14,35,2.0,1510578088
14,1085,4.5,1510572481
14,73,5.0,1510572653
14,926,3.0,1510572052
14,1061,4.0,1510578034
14,1034,3.0,1510578011
14,1049,4.5,1510572550
14,1037,5.0,1510573324
14,84,3.5,1510572001
14,187,4.5,1510572872
14,1072,4.5,1510572095
14,1052,3.0,1510577962
14,971,1.0,1299424916
14,1038,4.0,1510572526
14,251,1.0,1510571958
14,238,2.0,1510571886
14,1036,2.5,1299424998
14,401,3.0,1510571764
14,741,3.0,1510571677
14,1030,3.0,1510572660
14,20,5.0,1510571873
14,744,3.0,1510577965
14,70,4.0,1510571989
14,762,3.0,1510578001
14,1027,4.0,1510571941
14,961,2.0,1510572056
14,1081,2.0,1510571949
14,28,5.0,1510571982
14,219,5.0,1510571768
14,765,5.0,1510571938
14,1046,3.5,1510572802
14,1040,3.5,1510572486
14,1044,2.0,1510577982
14,68,5.0,1510572645
14,1073,4.0,1510572616
14,0,2.5,1510577970
14,203,5.0,1510571797
14,527,1.0,1299424840
14,1063,5.0,1510572834
14,121,3.5,1510571984
14,1054,2.0,1510572096
14,1042,3.5,1510572048
14,257,2.0,1510572126
14,875,3.0,1510577979
14,1087,5.0,1510572535
14,1069,3.0,1510572815
14,612,1.0,1299425002
14,1066,2.0,1510572842
14,742,4.0,1299425113
14,478,5.0,1510572012
14,234,3.0,1510572077
14,570,3.0,1299425021
14,1068,3.0,1510572894
14,444,1.5,1510571774
14,119,4.0,1510572114
14,1091,5.0,1510572789
14,1029,3.0,1299425144
14,3,3.5,1510571970
14,1031,4.5,1510572798
14,753,3.5,1510571754
14,794,2.5,1510577973
14,253,4.0,1510571878
14,277,4.0,1510572144
14,1060,3.5,1510572656
14,1056,3.0,1510578158
14,471,3.0,1510577958
14,15,5.0,1510571946
14,1058,3.0,1510572824
14,256,2.0,1510572009
15,69,4.0,1377477008
15,384,3.5,1377476690
15,1121,3.5,1377477379
15,382,4.0,1377476792
15,335,3.5,1377476810
15,1113,3.5,1377476680
15,249,4.5,1377477940
15,1044,4.0,1377477298
15,1132,4.0,1377477809
15,1095,4.0,1377477470
15,588,4.0,1377477870
15,192,3.5,1377476874
15,1123,4.0,1377477903
15,233,3.5,1377477954
15,67,4.0,1377476972
15,1101,4.0,1377476813
15,36,4.5,1377477406
15,1122,4.0,1377477908
15,1106,4.5,1377476948
15,1126,4.0,1377477435
15,350,5.0,1377477911
15,166,3.5,1377476921
15,401,3.5,1377477612
15,1027,2.5,1377476772
15,1096,4.0,1377476943
15,349,2.5,1377476656
15,1120,3.5,1377476640
15,28,4.0,1377476787
15,1097,4.0,1377477016
