UserId,ItemId,rating,timestamp,itemage,predOP
3,333,5.0,945173902,2,0.08306821
3,335,5.0,945173902,3,0.4151474
3,334,5.0,945173989,2,0.056984853
3,387,5.0,945174008,0,0.06737528
3,354,5.0,945174008,2,0.06832047
3,351,5.0,945174025,2,0.08433819
3,369,5.0,945174134,0,0.030771935
3,317,5.0,945174290,3,0.07928194
3,233,1.0,945629015,1,0.19505388
3,304,1.0,945629040,3,0.028580755
3,310,4.0,945629063,3,0.15766491
3,374,4.0,945629179,0,0.048504796
3,390,1.0,945629238,0,0.031653702
3,422,2.0,964538243,0,0.27009425
3,420,5.0,964538329,0,0.0938113
3,423,5.0,964538351,0,0.108401224
3,295,3.0,964538444,4,0.13796553
3,307,5.0,964538468,4,0.06710833
3,345,3.0,964538500,3,0.15538064
3,349,5.0,964538500,2,0.045840863
3,309,5.0,964538500,4,0.079412244
3,337,5.0,964538571,0,0.09389312
3,70,3.0,964538728,3,0.4272198
3,355,4.0,964538728,3,0.108147554
3,69,5.0,964538763,3,0.37736833
3,89,4.0,964538763,3,0.13866636
3,68,5.0,964538763,3,0.2157942
3,321,1.0,964538832,4,0.09138971
3,415,1.0,964538930,0,0.15213737
3,392,2.0,964538964,0,0.15309882
3,426,3.0,964539085,0,0.045779098
3,414,4.0,964539121,0,0.29754108
3,184,5.0,964539140,0,0.52478486
3,347,4.0,964539180,3,0.061766732
3,352,1.0,964539205,3,0.05198752
3,353,4.0,964539326,3,0.19346254
3,368,3.0,964539357,0,0.05133795
3,210,4.0,964539395,0,0.08185163
3,373,2.0,964539431,0,0.044549722
3,404,5.0,964539628,0,0.20426548
3,346,5.0,964539723,3,0.02122776
3,344,5.0,964539723,3,0.04817046
3,205,4.0,964539771,0,0.20003434
3,416,4.0,964539828,0,0.06544359
3,141,5.0,964539855,0,0.24949329
3,76,4.0,964539961,3,0.20854963
3,401,4.0,964539986,0,0.47061932
3,34,5.0,964539986,4,0.33319017
3,36,5.0,964540008,4,0.23816507
3,389,5.0,964540008,0,0.030897634
3,375,3.0,964540505,1,0.019494554
3,340,3.0,964540578,3,0.029880937
3,413,5.0,964622487,0,0.22355092
3,301,5.0,964622565,3,0.058365818
3,394,4.0,964622590,0,0.23454602
3,391,1.0,964622590,1,0.16176578
3,372,3.0,964622617,0,0.03852764
3,371,4.0,964622642,0,0.064662874
3,380,2.0,964622684,0,0.052392077
3,84,4.0,964622684,3,0.2968867
3,305,5.0,964622684,4,0.055631913
3,398,5.0,964622684,1,0.11212371
3,328,4.0,964622714,3,0.018514143
3,376,4.0,964622714,0,0.044709325
3,365,4.0,964622758,2,0.049486756
3,297,5.0,964622758,4,0.028420493
3,419,3.0,964622758,0,0.038929667
3,311,4.0,964622786,4,0.064309776
3,294,3.0,964622786,4,0.043250363
3,97,4.0,964622830,2,0.06590339
3,153,3.0,964623306,0,0.26278532
3,313,3.0,964623306,4,0.16668426
3,417,4.0,964623306,0,0.09070724
3,329,5.0,964623347,3,0.11433137
3,412,3.0,964778197,0,0.05753855
3,348,1.0,964778513,3,0.10303071
3,402,1.0,964778621,0,0.0657474
3,323,3.0,986848609,5,0.006308336
3,197,4.0,986848610,1,0.08735869
3,440,3.0,986848665,0,0.028534243
3,442,3.0,986848685,0,0.109994
3,445,5.0,986848685,0,0.17758419
3,443,3.0,986848700,0,0.0352492
3,439,5.0,986848753,0,0.21116753
3,296,4.0,986848784,0,0.027176308
3,316,2.0,986848828,4,0.0077257245
3,434,3.0,986848856,0,0.13840514
3,171,1.0,986848894,1,0.12316091
3,306,3.0,986848894,4,0.026639855
3,217,1.0,986848908,1,0.019548034
3,298,1.0,986848920,4,0.007160588
3,370,2.0,986849001,1,0.006933941
3,356,4.0,986849037,4,0.04103849
3,338,3.0,986849085,0,0.025637327
3,431,4.0,986849130,0,0.28500894
3,438,4.0,986849149,0,0.069143295
3,429,3.0,986849149,0,0.20542872
3,430,4.0,986849164,0,0.17452136
3,427,5.0,986849180,0,0.02720961
3,435,4.0,986849180,0,0.068794206
3,436,3.0,986849201,0,0.46148965
3,424,2.0,986849212,0,0.06326522
3,437,3.0,986849226,0,0.10339942
3,421,4.0,986849238,1,0.06695374
4,33,3.0,847434747,0,0.67764854
4,32,5.0,847434747,0,0.7363832
4,16,5.0,847434748,0,0.8006269
4,472,2.0,847434748,0,0.5235897
4,463,3.0,847434748,0,0.8065925
4,25,4.0,847434801,0,0.6888691
4,322,4.0,847434801,0,0.5443664
4,470,3.0,847434802,0,0.45490345
4,464,3.0,847434802,0,0.39665657
4,19,3.0,847434832,0,0.5191122
4,323,5.0,847434832,0,0.43378314
4,17,2.0,847434832,0,0.29562196
4,232,3.0,847434880,0,0.8077669
4,7,4.0,847434880,0,0.7018617
4,4,4.0,847434881,0,0.4784407
4,460,4.0,847434881,0,0.29146612
4,471,3.0,847434882,0,0.4933039
4,28,5.0,847434960,0,0.62669647
4,462,3.0,847434961,0,0.27293763
4,480,3.0,847434962,0,0.52621317
4,0,4.0,847434962,0,0.2865227
4,307,3.0,847435129,0,0.20079073
4,22,4.0,847435129,0,0.34914255
4,475,3.0,847435129,0,0.12935635
4,313,2.0,847435238,0,0.36850396
4,466,4.0,847435238,0,0.20437497
4,291,4.0,847435238,0,0.17122276
4,479,5.0,847435238,0,0.121700175
4,295,5.0,847435238,0,0.0726361
4,36,3.0,847435258,0,0.16013661
4,476,4.0,847435258,0,0.06857201
4,478,3.0,847435258,0,0.52141595
4,35,5.0,847435292,0,0.09732693
4,473,3.0,847435292,0,0.1778324
4,465,3.0,847435292,0,0.44773692
4,461,4.0,847435292,0,0.23035799
5,32,5.0,845553109,0,0.9694316
5,33,3.0,845553109,0,0.98450226
5,16,2.0,845553110,0,0.90704715
5,463,4.0,845553110,0,0.9860306
5,472,4.0,845553110,0,0.98230064
5,470,3.0,845553146,0,0.96875685
5,19,5.0,845553146,0,0.9801763
5,322,5.0,845553146,0,0.95946115
5,464,3.0,845553146,0,0.9785967
5,531,3.0,845553146,0,0.9852386
5,25,5.0,845553174,0,0.9796806
5,34,4.0,845553174,0,0.6943971
5,17,5.0,845553174,0,0.9739576
5,13,3.0,845553174,0,0.940948
5,323,5.0,845553174,0,0.9224654
5,633,4.0,845553200,0,0.97663385
5,26,5.0,845553200,0,0.9657039
5,232,5.0,845553200,0,0.7577223
5,599,4.0,845553200,0,0.94637614
5,20,5.0,845553200,0,0.9188176
5,530,3.0,845553253,0,0.9837992
5,587,4.0,845553253,0,0.9828789
5,549,3.0,845553253,0,0.9770782
5,486,3.0,845553253,0,0.95183665
5,604,4.0,845553253,0,0.9601753
5,584,2.0,845553283,0,0.86159635
5,465,3.0,845553283,0,0.97920257
5,539,3.0,845553283,0,0.9841648
5,638,4.0,845553283,0,0.98392004
5,7,5.0,845553283,0,0.94489825
5,3,4.0,845553317,0,0.7888309
5,478,3.0,845553317,0,0.93652177
5,471,5.0,845553317,0,0.9472502
5,621,5.0,845553317,0,0.97130716
5,22,4.0,845553317,0,0.92687666
5,480,4.0,845553354,0,0.959919
5,27,5.0,845553354,0,0.92114866
5,473,3.0,845553354,0,0.9177259
5,460,4.0,845553354,0,0.8446028
5,4,1.0,845553381,0,0.6344511
5,670,5.0,845553381,0,0.92326385
5,557,4.0,845553381,0,0.97510725
5,492,2.0,845553382,0,0.86798507
5,291,2.0,845553382,0,0.8666296
5,28,3.0,845553426,0,0.6626392
5,292,4.0,845553426,0,0.6142306
5,321,3.0,845553426,0,0.8987721
5,467,3.0,845553457,0,0.90861094
5,313,3.0,845553457,0,0.8413796
5,597,4.0,845553457,0,0.9208793
5,636,4.0,845553457,0,0.8181113
5,529,5.0,845553457,0,0.9380731
5,632,5.0,845553489,0,0.9206403
5,634,3.0,845553489,0,0.8973347
5,487,4.0,845553489,0,0.8422627
5,608,5.0,845553489,0,0.9457228
5,583,3.0,845553522,0,0.8621146
5,319,3.0,845553522,0,0.71040446
5,474,4.0,845553522,0,0.9030615
5,596,4.0,845553522,0,0.9003539
5,481,4.0,845553522,0,0.7782838
5,31,5.0,845553559,0,0.7471642
5,560,4.0,845553559,0,0.92258656
5,515,4.0,845553559,0,0.74624485
5,491,4.0,845553559,0,0.3915952
5,603,5.0,845553586,0,0.64923364
5,524,4.0,845553586,0,0.76475686
5,656,4.0,845553586,0,0.80981964
5,8,4.0,845553586,0,0.7426944
5,544,3.0,845553586,0,0.86261827
5,568,4.0,845553619,0,0.9232401
5,41,5.0,845553619,0,0.8024635
5,546,3.0,845553619,0,0.8304235
5,540,3.0,845553619,0,0.8936308
5,527,4.0,845553660,0,0.85469264
5,588,3.0,845553660,0,0.28942716
5,504,4.0,845553660,0,0.7181504
5,466,4.0,845553695,0,0.7198975
5,532,5.0,845553695,0,0.729181
5,495,3.0,845553695,0,0.34266835
5,314,5.0,845553726,0,0.902135
5,307,3.0,845553726,0,0.78046757
5,570,3.0,845553726,0,0.7990904
5,461,5.0,845553726,0,0.47869003
5,610,4.0,845553726,0,0.7918569
5,18,5.0,845553757,0,0.69816464
5,2,4.0,845553757,0,0.5384367
5,519,3.0,845553757,0,0.6874304
5,647,3.0,845553794,0,0.73596096
5,556,3.0,845553794,0,0.6940869
5,475,4.0,845553794,0,0.65154546
5,618,4.0,845553794,0,0.6917641
5,479,4.0,845553819,0,0.6488272
5,653,3.0,845553819,0,0.6788052
5,490,4.0,845553819,0,0.3348058
5,259,3.0,845553819,0,0.58277744
5,612,4.0,845553819,0,0.79015946
5,642,2.0,845553844,0,0.7257116
5,36,3.0,845553844,0,0.11549322
5,659,3.0,845553844,0,0.8199475
5,580,5.0,845553844,0,0.5795658
5,30,3.0,845553875,0,0.6810452
5,493,5.0,845553875,0,0.8010675
5,561,4.0,845553875,0,0.7560577
5,577,3.0,845553875,0,0.8092906
5,643,4.0,845553907,0,0.46285173
5,293,3.0,845553907,0,0.4891485
5,579,4.0,845553907,0,0.82036877
5,10,3.0,845553907,0,0.60046506
5,483,5.0,845553938,0,0.5916382
5,311,3.0,845553938,0,0.4781211
5,309,3.0,845553938,0,0.58658576
5,538,3.0,845553938,0,0.6579823
5,558,5.0,845553966,0,0.7278803
5,525,4.0,845553966,0,0.69072753
5,21,3.0,845553994,0,0.7600089
5,520,4.0,845553994,0,0.5016638
5,623,3.0,845553994,0,0.4868398
5,554,2.0,845553994,0,0.77848864
5,304,4.0,845554024,0,0.4294398
5,548,4.0,845554024,0,0.5076115
5,673,5.0,845554062,0,0.4042702
5,639,3.0,845554062,0,0.73233193
5,598,1.0,845554062,0,0.57488894
5,317,4.0,845554099,0,0.7177682
5,590,3.0,845554099,0,0.60165715
5,664,3.0,845554099,0,0.856364
5,29,3.0,845554099,0,0.6783567
5,11,4.0,845554099,0,0.55008096
5,646,4.0,845554141,0,0.70706475
5,35,3.0,845554141,0,0.47218376
5,650,4.0,845554141,0,0.74450624
5,619,3.0,845554141,0,0.8082284
5,571,5.0,845554176,0,0.73472345
5,652,3.0,845554176,0,0.6806344
5,559,2.0,845554176,0,0.7617594
5,661,3.0,845554224,0,0.61640054
5,630,3.0,845554224,0,0.68558276
5,565,5.0,845554263,0,0.6629669
5,502,4.0,845554263,0,0.72187
5,533,3.0,845554263,0,0.5988813
5,484,4.0,845554264,0,0.5966997
5,620,3.0,845554296,0,0.6330128
5,476,3.0,845554296,0,0.70548
5,1,5.0,845554296,0,0.8563315
5,582,4.0,845554320,0,0.74334365
5,625,3.0,845554320,0,0.6667452
5,518,4.0,845554349,0,0.37915474
5,666,2.0,845554349,0,0.6335278
5,482,3.0,845554349,0,0.6208736
5,574,3.0,845554376,0,0.67905337
5,325,4.0,845554376,0,0.54604065
5,616,4.0,845554376,0,0.5879667
5,494,4.0,845554397,0,0.65914273
5,624,3.0,845554397,0,0.7868588
5,628,4.0,845554420,0,0.8019005
5,312,4.0,845554455,0,0.60587114
5,585,3.0,845554455,0,0.6118555
5,543,4.0,845554455,0,0.63142866
5,654,3.0,845554455,0,0.6974138
5,660,3.0,845554479,0,0.6789271
5,534,3.0,845554479,0,0.6779897
5,648,3.0,845554505,0,0.77995414
5,489,4.0,845554505,0,0.67007315
5,627,3.0,845554505,0,0.2753563
5,635,3.0,845554505,0,0.61302453
5,665,4.0,845554524,0,0.680083
5,573,5.0,845554551,0,0.46530357
5,500,4.0,845554551,0,0.5734151
5,663,3.0,845554551,0,0.4701831
5,631,3.0,845554551,0,0.500505
5,649,3.0,845554584,0,0.7077096
5,696,4.0,845554584,0,0.5037896
5,514,4.0,845554584,0,0.5640417
5,692,5.0,845554584,0,0.44159913
5,595,5.0,845554603,0,0.49832243
5,626,3.0,845554603,0,0.6394306
5,508,3.0,845554907,0,0.75180507
5,667,3.0,845554908,0,0.63352513
5,658,4.0,845554908,0,0.67859364
5,542,2.0,845554931,0,0.6415349
5,535,3.0,845554931,0,0.55380213
5,629,3.0,845554962,0,0.6698213
5,617,3.0,845554962,0,0.61123395
5,498,4.0,845554962,0,0.6489005
5,522,3.0,845554987,0,0.65906644
5,622,3.0,845554987,0,0.64539564
5,562,3.0,845554987,0,0.58282584
5,528,3.0,845555006,0,0.58932835
5,689,1.0,845555006,0,0.8477664
5,537,2.0,845555006,0,0.46328694
5,523,3.0,845555024,0,0.5642156
5,671,3.0,845555024,0,0.53485847
5,316,4.0,845555024,0,0.4974042
5,676,4.0,845555046,0,0.54781854
5,601,3.0,845555046,0,0.49364987
5,688,3.0,845555046,0,0.57564825
5,505,3.0,845555070,0,0.6663061
5,669,3.0,845555070,0,0.58022624
5,600,3.0,845555071,0,0.52061814
5,615,3.0,845555094,0,0.5529587
5,512,4.0,845555124,0,0.5887722
5,637,3.0,845555124,0,0.6384623
5,516,3.0,845555151,0,0.73983425
5,506,3.0,845555151,0,0.6797521
5,593,1.0,845555151,0,0.5384822
5,578,4.0,845555151,0,0.46229714
5,260,4.0,845555151,0,0.65672994
5,651,3.0,845555172,0,0.59050685
5,575,3.0,845555172,0,0.57428914
5,572,3.0,845555172,0,0.6220277
5,606,3.0,845555172,0,0.52226955
5,684,5.0,845555249,0,0.53350204
5,576,4.0,845555249,0,0.59078425
5,675,4.0,845555265,0,0.72122425
5,605,4.0,845555265,0,0.560359
5,613,3.0,845555265,0,0.4196141
5,641,3.0,845555281,0,0.5477118
5,485,3.0,845555281,0,0.5221836
5,674,3.0,845555300,0,0.7095525
5,607,3.0,845555300,0,0.42872018
5,510,3.0,845555300,0,0.61934537
5,655,3.0,845555317,0,0.5051388
5,686,4.0,845555317,0,0.70014614
5,507,4.0,845555317,0,0.45479155
5,298,3.0,845555342,0,0.5094913
5,672,4.0,845555342,0,0.54402494
5,679,3.0,845555342,0,0.7269151
5,668,4.0,845555342,0,0.54403156
5,496,4.0,845555362,0,0.59220296
5,536,1.0,845555362,0,0.571304
5,677,1.0,845555362,0,0.6305956
5,609,3.0,845555382,0,0.57197267
5,553,3.0,845555382,0,0.71143293
5,611,4.0,845555402,0,0.6062931
5,501,4.0,845555402,0,0.645808
5,497,3.0,845555402,0,0.5847107
5,300,3.0,845555402,0,0.6379989
5,589,3.0,845555436,0,0.56334585
5,517,1.0,845555436,0,0.70046705
5,581,3.0,845555436,0,0.4546682
5,513,4.0,845555454,0,0.55341023
5,503,4.0,845555454,0,0.64354
5,343,3.0,845555454,0,0.59524214
